Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year,Month,Sale_price
3,1,1541,4880,2020-12-04,2020,12,150000
3,1,878,4880,2020-03-03,2020,3,128000
4,3,2033,4880,2020-03-30,2020,3,187000
4,3,1517,4320,2020-12-04,2020,12,195000
2,1,768,5040,2020-05-18,2020,5,150000
4,2,1484,5760,2020-06-30,2020,6,160000
4,1,958,8595,2020-10-16,2020,10,235000
4,2,1148,5280,2020-04-24,2020,4,215000
3,1,1054,3600,2020-06-19,2020,6,172500
4,3,2345,5400,2020-09-18,2020,9,285000
3,3,1717,4800,2020-03-13,2020,3,340000
4,2,1940,3600,2020-11-30,2020,11,295000
4,2,2025,3600,2020-06-11,2020,6,276900
2,1,924,2584,2020-07-07,2020,7,228000
3,1,1037,5060,2020-10-30,2020,10,200000
3,1,1054,5060,2020-12-30,2020,12,211500
3,2,982,5060,2020-10-21,2020,10,201000
3,1,1082,5060,2020-03-23,2020,3,205000
3,1,1153,5560,2020-02-28,2020,2,188000
4,3,2014,7350,2020-03-12,2020,3,215000
3,1,907,4800,2020-11-18,2020,11,174900
4,2,1408,7550,2020-10-20,2020,10,225000
3,1,1079,3810,2020-11-13,2020,11,155700
4,2,1582,3870,2020-10-29,2020,10,243500
4,1,1326,3268,2020-08-25,2020,8,258000
4,2,1681,5640,2020-01-23,2020,1,204000
3,2,1467,3825,2020-12-11,2020,12,230000
4,2,1776,5400,2020-12-17,2020,12,260600
4,2,1893,5400,2020-05-01,2020,5,250000
2,2,1320,4960,2020-10-29,2020,10,187000
3,1,1164,5246,2020-07-02,2020,7,223500
4,2,1716,4257,2020-09-18,2020,9,125000
3,1,1008,3920,2020-08-06,2020,8,140000
2,1,1055,4365,2020-04-29,2020,4,191100
4,2,1578,3480,2020-08-31,2020,8,230000
3,1,1074,3480,2020-09-15,2020,9,220000
4,2,2094,5220,2020-09-18,2020,9,226000
3,1,1072,3750,2020-04-24,2020,4,235000
4,2,2003,0,2020-02-17,2020,2,240000
3,2,1965,4375,2020-11-12,2020,11,213000
4,2,1649,5600,2020-09-02,2020,9,219000
2,2,958,7200,2020-03-20,2020,3,239000
3,1,897,5236,2020-01-01,2020,1,150000
4,2,1524,5355,2020-10-02,2020,10,260000
3,2,1418,4200,2020-06-26,2020,6,319000
3,1,1286,4800,2020-03-31,2020,3,160000
4,2,2132,10240,2020-03-30,2020,3,379900
3,1,1366,4920,2020-12-09,2020,12,269000
3,2,1579,4920,2020-08-06,2020,8,247900
3,3,1864,4840,2020-08-27,2020,8,365000
3,1,1345,5120,2020-06-18,2020,6,235000
3,2,1345,5120,2020-09-25,2020,9,359000
3,1,1006,4800,2020-06-02,2020,6,195000
3,2,2007,5412,2020-02-25,2020,2,250000
3,2,1693,4920,2020-12-04,2020,12,352000
3,2,1641,3720,2020-05-06,2020,5,307000
2,1,951,3660,2020-03-04,2020,3,192000
4,2,1430,3900,2020-08-03,2020,8,235000
3,2,1032,5760,2020-09-28,2020,9,250000
3,1,975,5904,2020-08-07,2020,8,171500
3,2,1542,4800,2020-06-12,2020,6,168000
4,2,2378,0,2020-12-04,2020,12,290000
3,1,1154,4800,2020-01-17,2020,1,230000
3,2,1533,4800,2020-07-31,2020,7,271150
3,2,1572,4800,2020-06-30,2020,6,350000
3,1,1056,4800,2020-11-19,2020,11,170000
3,1,930,4800,2020-04-14,2020,4,217000
4,2,2250,4800,2020-09-18,2020,9,329900
3,4,2711,4800,2020-05-08,2020,5,475000
3,2,1394,4800,2020-09-17,2020,9,292600
4,1,1277,4600,2020-07-28,2020,7,179900
5,2,2062,5200,2020-04-17,2020,4,340000
4,3,1558,3900,2020-08-14,2020,8,400000
4,2,1364,3900,2020-04-17,2020,4,312000
2,2,1263,3510,2020-07-29,2020,7,265000
3,1,1386,1740,2020-05-15,2020,5,109000
4,2,1386,1740,2020-12-30,2020,12,280000
5,2,1853,4400,2020-09-03,2020,9,327000
3,2,1766,4400,2020-12-08,2020,12,337250
3,2,1558,4400,2020-04-08,2020,4,325000
4,3,2204,4560,2020-07-31,2020,7,290000
3,3,1536,4800,2020-07-24,2020,7,267000
6,4,2384,6840,2020-09-09,2020,9,240000
4,2,1688,5130,2020-11-20,2020,11,194000
5,2,1416,5130,2020-09-03,2020,9,215000
4,2,1585,3540,2020-07-17,2020,7,251200
2,2,929,5900,2020-08-13,2020,8,255000
4,2,1656,4720,2020-09-23,2020,9,325000
3,2,1331,4800,2020-06-12,2020,6,179900
4,2,2190,4817,2020-12-02,2020,12,295500
3,1,1054,5625,2020-06-15,2020,6,204900
3,2,1634,5625,2020-12-29,2020,12,260000
4,1,1510,4370,2020-04-16,2020,4,185000
2,1,980,4800,2020-01-13,2020,1,265000
4,2,1810,4355,2020-07-15,2020,7,333000
3,1,1086,4800,2020-10-30,2020,10,260000
3,2,1532,3600,2020-08-20,2020,8,270000
3,2,2037,3200,2020-10-21,2020,10,360000
3,2,1074,3600,2020-04-03,2020,4,250000
4,3,1255,3600,2020-01-10,2020,1,336500
4,2,1539,4800,2020-07-29,2020,7,360000
3,2,1496,4410,2020-06-03,2020,6,353300
4,3,1774,6840,2020-10-22,2020,10,350000
2,2,1098,4800,2020-07-24,2020,7,233600
4,2,2552,6000,2020-08-26,2020,8,369900
3,2,1320,3600,2020-05-13,2020,5,256000
4,2,1935,4440,2020-05-21,2020,5,238000
4,2,2266,4800,2020-09-04,2020,9,327000
3,2,1564,4920,2020-11-13,2020,11,350000
4,2,1476,4680,2020-07-08,2020,7,230000
2,1,1124,2400,2020-04-20,2020,4,215000
3,1,1150,5400,2020-02-28,2020,2,259000
4,3,2069,5400,2020-06-26,2020,6,246000
3,2,1618,5400,2020-11-12,2020,11,355900
3,2,1396,3600,2020-03-23,2020,3,308000
5,2,1522,3600,2020-01-16,2020,1,164500
3,2,1861,7460,2020-08-14,2020,8,470000
4,1,1042,4998,2020-03-05,2020,3,164900
4,2,1985,4998,2020-09-02,2020,9,225000
4,2,1560,5124,2020-11-10,2020,11,199900
3,2,1372,5124,2020-09-15,2020,9,181000
4,3,1743,5203,2020-06-10,2020,6,337090
4,2,1920,3600,2020-04-30,2020,4,200000
4,1,1170,3600,2020-08-26,2020,8,207500
2,2,1196,3750,2020-03-27,2020,3,169500
2,2,1047,4320,2020-03-20,2020,3,187500
2,2,930,4080,2020-09-10,2020,9,150000
3,2,1345,5538,2020-09-19,2020,9,290000
3,1,1504,5538,2020-04-14,2020,4,165000
2,1,1042,5040,2020-09-10,2020,9,200000
3,2,1211,5850,2020-12-07,2020,12,269000
3,3,1511,3605,2020-05-14,2020,5,272000
4,2,2070,7800,2020-08-24,2020,8,242000
4,2,2348,5280,2020-12-31,2020,12,213000
2,1,782,5580,2020-11-23,2020,11,175000
4,2,1374,3720,2020-04-08,2020,4,179000
4,2,1430,12150,2020-08-07,2020,8,315000
3,1,1220,6532,2020-11-30,2020,11,178750
3,2,1320,3840,2020-10-08,2020,10,275000
4,1,1104,4674,2020-01-06,2020,1,157000
4,2,1309,5640,2020-07-30,2020,7,160000
4,1,1092,5640,2020-02-20,2020,2,162500
2,1,1193,5875,2020-07-20,2020,7,200000
4,2,1291,6000,2020-06-09,2020,6,193000
2,1,990,5320,2020-05-26,2020,5,184000
4,2,1860,5150,2020-07-28,2020,7,208000
2,1,1081,5719,2020-01-17,2020,1,156000
3,1,1128,5719,2020-09-04,2020,9,190000
4,2,1806,6750,2020-01-16,2020,1,175000
3,2,1348,15512,2020-01-21,2020,1,190000
3,2,1894,8268,2020-03-27,2020,3,259900
2,2,1762,8268,2020-09-17,2020,9,205000
4,2,1920,8901,2020-09-23,2020,9,210000
4,2,1592,4160,2020-02-27,2020,2,210000
4,2,1766,6688,2020-10-20,2020,10,223800
3,2,1010,5280,2020-11-13,2020,11,155000
6,2,2354,5280,2020-08-07,2020,8,213500
4,4,2250,12352,2020-06-23,2020,6,268750
3,1,1382,4950,2020-06-24,2020,6,195000
4,2,1517,4720,2020-12-09,2020,12,249900
3,1,1456,3984,2020-07-23,2020,7,142000
4,2,1411,4956,2020-12-30,2020,12,240000
3,2,1510,4956,2020-09-29,2020,9,150000
3,2,1450,4720,2020-07-17,2020,7,300000
3,1,1065,5074,2020-12-21,2020,12,152000
2,1,990,5480,2020-09-25,2020,9,149000
3,2,1432,5560,2020-10-23,2020,10,229000
4,1,1694,10320,2020-03-26,2020,3,237500
3,2,1238,5160,2020-06-08,2020,6,247615
1,2,1120,8480,2020-11-20,2020,11,166500
3,2,2199,5400,2020-11-12,2020,11,280000
3,1,1073,5668,2020-04-21,2020,4,179900
3,2,1665,5777,2020-12-18,2020,12,243500
4,2,1645,5375,2020-11-20,2020,11,179000
3,1,1035,5074,2020-11-17,2020,11,180000
3,1,1094,5850,2020-10-29,2020,10,167500
5,3,2850,4520,2020-06-11,2020,6,249900
4,2,1510,4480,2020-07-17,2020,7,169000
4,2,1399,4875,2020-10-01,2020,10,169000
4,3,1167,5250,2020-10-30,2020,10,185000
3,2,1830,5900,2020-10-15,2020,10,264000
3,2,1671,5560,2020-06-05,2020,6,207900
4,1,1833,4840,2020-12-30,2020,12,195000
5,2,2225,5760,2020-01-21,2020,1,140000
4,2,1999,5616,2020-08-14,2020,8,213500
4,3,2209,6280,2020-10-23,2020,10,265000
3,1,1078,5880,2020-05-15,2020,5,215000
3,2,1550,5880,2020-11-30,2020,11,263000
3,2,1568,6370,2020-10-27,2020,10,257000
3,2,1673,6643,2020-03-06,2020,3,269000
3,1,1098,4830,2020-04-03,2020,4,149900
3,2,1199,4830,2020-02-21,2020,2,144000
3,1,1094,5280,2020-05-29,2020,5,152100
3,3,1405,4880,2020-12-30,2020,12,190000
3,3,1122,4125,2020-09-02,2020,9,189900
5,2,1879,5000,2020-12-31,2020,12,189000
2,2,1406,4920,2020-11-05,2020,11,160000
3,1,993,4840,2020-11-24,2020,11,160000
2,2,1096,5850,2020-11-25,2020,11,175000
4,2,1315,5250,2020-09-11,2020,9,160000
3,2,1842,5852,2020-01-31,2020,1,175000
3,1,1008,5060,2020-05-18,2020,5,154000
3,1,1066,5236,2020-06-17,2020,6,162000
3,1,1167,5236,2020-12-04,2020,12,170000
3,1,1317,5412,2020-11-30,2020,11,170000
3,2,1310,4760,2020-03-27,2020,3,182500
4,2,1151,4640,2020-12-22,2020,12,167000
3,2,1238,4760,2020-05-18,2020,5,151000
3,2,1190,4920,2020-08-20,2020,8,199500
3,1,1006,4920,2020-09-08,2020,9,150000
3,2,1261,4760,2020-10-13,2020,10,180000
3,1,1039,4720,2020-07-01,2020,7,151000
3,1,1117,4641,2020-11-06,2020,11,170000
3,1,970,4788,2020-09-24,2020,9,170000
3,2,1248,4641,2020-03-06,2020,3,181900
3,1,929,4641,2020-08-05,2020,8,180000
3,2,1300,4640,2020-12-29,2020,12,165000
4,2,1255,4680,2020-08-06,2020,8,159900
2,2,1122,4760,2020-03-13,2020,3,156000
3,2,1054,4880,2020-12-02,2020,12,168750
3,2,1284,4840,2020-06-16,2020,6,177000
4,1,1365,5280,2020-07-07,2020,7,142000
3,2,1248,5412,2020-10-20,2020,10,187000
3,1,1249,4838,2020-11-11,2020,11,178000
4,3,1661,5600,2020-10-30,2020,10,195000
3,3,1218,3960,2020-09-10,2020,9,175000
4,1,1079,4956,2020-03-09,2020,3,135000
3,2,1128,4838,2020-08-17,2020,8,164000
4,2,1823,6327,2020-08-04,2020,8,152500
3,1,1278,4522,2020-12-04,2020,12,160000
3,2,1470,8460,2020-07-21,2020,7,225000
4,2,1960,5400,2020-09-30,2020,9,182500
4,2,1286,6708,2020-08-12,2020,8,195000
4,2,1536,6708,2020-08-31,2020,8,125000
4,1,1059,5130,2020-03-09,2020,3,168900
2,1,798,5805,2020-12-15,2020,12,157000
3,1,1236,5805,2020-11-02,2020,11,162000
3,2,1414,5805,2020-05-15,2020,5,173500
3,1,1348,5805,2020-10-30,2020,10,168000
3,2,1266,5805,2020-08-05,2020,8,228000
3,1,1098,5760,2020-01-15,2020,1,146800
4,1,1276,5805,2020-10-27,2020,10,150000
3,1,1091,5805,2020-03-30,2020,3,155000
3,3,1215,5400,2020-04-15,2020,4,168000
5,4,3551,12329,2020-09-09,2020,9,519500
3,3,1982,9136,2020-10-12,2020,10,315000
3,4,2564,7170,2020-04-16,2020,4,345000
5,3,2957,6352,2020-01-16,2020,1,417500
3,4,2461,5200,2020-11-16,2020,11,384900
3,3,2400,6682,2020-12-02,2020,12,365000
5,4,3131,5700,2020-07-01,2020,7,402000
3,3,2601,8031,2020-07-20,2020,7,409900
4,3,2576,7977,2020-10-29,2020,10,398000
6,2,1728,5695,2020-07-31,2020,7,185000
6,2,1728,8352,2020-03-31,2020,3,170000
2,1,1088,6768,2020-04-08,2020,4,142000
6,2,1728,6750,2020-10-12,2020,10,180000
6,2,1728,6750,2020-07-30,2020,7,210000
6,2,1728,8200,2020-07-30,2020,7,216000
6,2,1728,6851,2020-09-04,2020,9,205000
4,2,1451,7068,2020-08-17,2020,8,185000
4,2,1933,11944,2020-02-21,2020,2,173000
4,2,1480,5000,2020-10-30,2020,10,208000
4,2,1322,5000,2020-07-31,2020,7,190000
2,1,1167,7854,2020-12-14,2020,12,185000
4,2,1396,8687,2020-11-27,2020,11,170000
3,1,1025,7930,2020-03-20,2020,3,143500
3,2,2026,8640,2020-07-10,2020,7,266000
3,2,1366,6384,2020-10-23,2020,10,175000
3,1,1312,6255,2020-04-03,2020,4,163600
5,3,2289,7095,2020-08-03,2020,8,210000
4,2,1850,5760,2020-05-08,2020,5,211000
6,2,2404,6000,2020-12-17,2020,12,230000
5,4,2670,7200,2020-08-14,2020,8,221000
1,1,853,7750,2020-10-07,2020,10,120000
3,2,1378,7590,2020-12-04,2020,12,226000
4,2,1979,9100,2020-07-03,2020,7,233500
4,2,1695,8580,2020-07-10,2020,7,240000
4,2,1423,6240,2020-09-17,2020,9,220000
3,2,1057,7980,2020-11-10,2020,11,210000
3,1,962,5985,2020-05-15,2020,5,154700
2,1,1005,5073,2020-08-28,2020,8,158000
4,2,1823,10680,2020-08-10,2020,8,300000
5,2,1521,6700,2020-10-20,2020,10,236000
5,2,1609,8160,2020-06-09,2020,6,200000
5,4,2330,8505,2020-08-24,2020,8,284900
6,4,2857,7200,2020-06-16,2020,6,274900
6,4,2864,7200,2020-12-29,2020,12,216000
4,4,2716,8063,2020-08-21,2020,8,329500
5,2,1949,8083,2020-11-30,2020,11,236000
5,2,1738,7440,2020-04-07,2020,4,172500
3,1,1036,4960,2020-04-09,2020,4,168000
5,3,2147,8184,2020-07-31,2020,7,274000
2,1,1205,8040,2020-07-17,2020,7,180000
3,1,1344,7920,2020-09-28,2020,9,186000
3,2,1183,6072,2020-09-23,2020,9,140000
4,2,1909,7920,2020-05-11,2020,5,180000
5,3,2045,7524,2020-01-14,2020,1,225000
4,1,1440,7980,2020-01-30,2020,1,152500
2,1,1408,7980,2020-11-06,2020,11,165000
3,1,1401,7714,2020-03-24,2020,3,190000
4,2,1333,7800,2020-03-15,2020,3,197000
3,3,1673,8040,2020-02-28,2020,2,190000
4,2,1689,8576,2020-08-17,2020,8,208000
4,2,1711,8576,2020-06-17,2020,6,244000
5,2,1687,7788,2020-12-15,2020,12,189000
6,4,2214,7440,2020-05-07,2020,5,270000
6,2,2040,7280,2020-07-27,2020,7,220000
3,3,1352,4165,2020-01-29,2020,1,245000
4,2,1776,9000,2020-07-10,2020,7,234900
4,2,1548,8400,2020-08-12,2020,8,270000
5,2,1970,9490,2020-05-21,2020,5,187500
3,2,2299,7440,2020-08-28,2020,8,311000
4,2,1612,8892,2020-01-13,2020,1,222500
3,4,2159,8062,2020-08-10,2020,8,325000
3,3,2315,8062,2020-07-17,2020,7,299000
4,2,1760,7840,2020-07-29,2020,7,223000
6,4,2496,7276,2020-10-16,2020,10,248000
6,4,2496,7202,2020-10-02,2020,10,275000
6,4,2496,7202,2020-03-26,2020,3,258000
5,3,2165,8970,2020-09-23,2020,9,275000
5,2,1816,6348,2020-07-22,2020,7,248000
3,2,1672,7250,2020-07-29,2020,7,245500
6,4,2579,8332,2020-10-30,2020,10,260000
6,4,2554,7320,2020-08-27,2020,8,250000
6,4,2966,7200,2020-12-04,2020,12,250000
6,4,2953,7200,2020-09-25,2020,9,258000
6,5,2461,8100,2020-04-27,2020,4,268000
3,3,1769,7975,2020-05-20,2020,5,215000
3,2,1845,11880,2020-09-04,2020,9,188500
3,2,1637,7383,2020-11-03,2020,11,243900
4,2,1593,7700,2020-07-16,2020,7,300000
4,2,1942,7700,2020-07-22,2020,7,299000
4,3,2196,8050,2020-10-14,2020,10,310000
3,2,1885,9000,2020-09-03,2020,9,275000
3,3,2108,9000,2020-10-15,2020,10,309900
3,1,1371,11550,2020-03-18,2020,3,171500
3,2,1706,6400,2020-05-26,2020,5,191900
3,1,1293,7050,2020-09-12,2020,9,192000
4,2,2092,6000,2020-03-03,2020,3,192000
4,2,1259,6966,2020-08-17,2020,8,180000
3,1,1395,6750,2020-09-30,2020,9,190000
4,1,1114,6100,2020-05-26,2020,5,178000
6,2,2098,6161,2020-10-02,2020,10,230000
6,2,2098,6161,2020-09-10,2020,9,215000
5,3,2136,9676,2020-02-13,2020,2,256000
4,3,2046,8664,2020-06-05,2020,6,278000
5,3,2310,10660,2020-09-25,2020,9,249900
5,4,2435,8031,2020-03-12,2020,3,260900
4,2,1805,5632,2020-07-31,2020,7,195000
3,1,1167,7250,2020-09-04,2020,9,160000
5,3,2082,5760,2020-09-04,2020,9,247900
4,2,1462,4800,2020-06-25,2020,6,241000
3,2,1235,4800,2020-07-06,2020,7,186000
3,3,1241,4800,2020-05-22,2020,5,212000
2,1,924,4800,2020-10-16,2020,10,150000
2,1,1319,4800,2020-11-18,2020,11,230000
2,1,882,8040,2020-03-16,2020,3,165500
3,1,1027,4800,2020-04-23,2020,4,219000
3,1,1132,4800,2020-02-18,2020,2,142500
4,2,1983,4840,2020-09-14,2020,9,206500
4,2,1449,4440,2020-11-06,2020,11,202000
3,2,1287,4560,2020-09-30,2020,9,205000
3,1,1081,4800,2020-12-29,2020,12,190000
3,1,1004,5000,2020-12-09,2020,12,150000
4,2,1391,5175,2020-03-05,2020,3,137000
3,1,1002,5160,2020-03-23,2020,3,175000
3,1,1234,5240,2020-08-03,2020,8,220000
3,2,1481,5560,2020-08-10,2020,8,217000
3,1,1002,4080,2020-04-13,2020,4,178000
3,2,1301,4080,2020-04-08,2020,4,197000
4,2,1638,4856,2020-11-23,2020,11,236000
4,3,2134,4280,2020-10-27,2020,10,140000
3,1,1063,5400,2020-07-24,2020,7,180000
3,2,1068,6570,2020-06-14,2020,6,230400
4,2,1873,6888,2020-01-29,2020,1,210000
2,1,1046,4080,2020-11-09,2020,11,199500
2,1,847,6345,2020-02-14,2020,2,157900
3,2,1409,5971,2020-07-22,2020,7,240000
3,1,1291,5040,2020-11-23,2020,11,189900
2,2,1433,4725,2020-01-30,2020,1,225000
3,2,1124,10210,2020-06-25,2020,6,235000
4,2,1238,4590,2020-05-12,2020,5,210000
3,2,1213,7500,2020-12-01,2020,12,199900
3,1,1198,6350,2020-01-22,2020,1,165000
3,2,1568,5376,2020-02-11,2020,2,195000
3,2,1379,7200,2020-05-14,2020,5,208000
4,2,1475,7200,2020-10-30,2020,10,218000
3,2,1258,6600,2020-05-26,2020,5,182000
4,1,1272,4880,2020-10-30,2020,10,140000
3,2,1178,4880,2020-11-16,2020,11,149900
3,1,1427,6100,2020-09-30,2020,9,140000
3,2,1258,7141,2020-08-11,2020,8,215000
4,2,1109,7182,2020-06-05,2020,6,149900
3,2,1302,7320,2020-03-16,2020,3,180000
3,1,1098,6000,2020-09-11,2020,9,196000
4,2,1330,5240,2020-08-28,2020,8,155000
3,2,1270,6600,2020-11-15,2020,11,215800
3,1,1041,5200,2020-02-15,2020,2,140000
4,1,1008,6026,2020-06-09,2020,6,135000
2,2,922,5336,2020-05-08,2020,5,164800
4,1,1291,7198,2020-09-10,2020,9,169900
3,1,1095,7228,2020-02-21,2020,2,150000
2,1,1203,3600,2020-05-11,2020,5,157500
4,2,2159,13250,2020-09-14,2020,9,200000
6,2,1884,6050,2020-07-06,2020,7,225000
3,1,1170,5220,2020-12-16,2020,12,184000
6,2,2434,13343,2020-08-28,2020,8,290000
3,1,1025,7140,2020-12-28,2020,12,175000
4,2,1963,5290,2020-11-13,2020,11,204000
3,1,1082,6000,2020-08-31,2020,8,165500
2,1,882,5400,2020-02-28,2020,2,162000
3,2,1261,5940,2020-01-15,2020,1,192000
3,1,1213,5940,2020-11-13,2020,11,202000
4,2,1607,8910,2020-07-24,2020,7,200000
4,1,1071,5400,2020-07-28,2020,7,200000
6,2,1750,5940,2020-10-13,2020,10,200000
5,2,1758,7128,2020-06-30,2020,6,269900
4,2,1835,7425,2020-02-25,2020,2,199000
2,1,1196,5900,2020-07-15,2020,7,200000
4,1,1430,5670,2020-10-01,2020,10,174000
3,2,1641,7950,2020-08-26,2020,8,155000
3,2,1090,8050,2020-08-03,2020,8,160000
3,3,1552,8050,2020-01-07,2020,1,165000
6,2,1916,6100,2020-10-01,2020,10,150000
4,1,1202,8300,2020-10-22,2020,10,205000
2,3,1224,14193,2020-07-01,2020,7,218400
3,2,1125,8250,2020-09-18,2020,9,199900
2,2,1129,3720,2020-12-11,2020,12,165000
4,2,1718,7560,2020-12-17,2020,12,248000
5,2,1875,7500,2020-08-06,2020,8,220000
5,2,1843,6600,2020-07-24,2020,7,220000
6,4,2468,5922,2020-04-03,2020,4,235000
6,4,2520,6000,2020-06-24,2020,6,235000
4,1,1391,7200,2020-03-30,2020,3,172000
4,2,1881,7200,2020-08-26,2020,8,220000
3,2,1509,15504,2020-09-18,2020,9,165000
4,2,1441,13380,2020-08-25,2020,8,174000
6,4,2459,9720,2020-05-25,2020,5,237500
3,4,2065,8970,2020-06-19,2020,6,330000
3,3,2259,8970,2020-12-30,2020,12,320000
3,1,934,7740,2020-01-30,2020,1,168000
5,5,1973,5390,2020-12-29,2020,12,190000
4,2,1534,6450,2020-06-29,2020,6,203600
6,4,2530,4730,2020-09-25,2020,9,229900
2,1,1198,6450,2020-01-13,2020,1,135000
3,2,1096,6450,2020-06-05,2020,6,180000
4,2,1936,4510,2020-11-11,2020,11,185000
5,3,2522,8242,2020-09-18,2020,9,242500
5,2,1714,7626,2020-10-09,2020,10,272000
3,2,1421,9000,2020-11-16,2020,11,200000
4,3,2649,14040,2020-04-07,2020,4,325000
3,2,1452,12285,2020-07-31,2020,7,265000
3,3,1856,7670,2020-03-19,2020,3,220000
3,2,1842,12040,2020-10-06,2020,10,290500
4,2,1641,10530,2020-11-30,2020,11,261000
3,2,1815,9750,2020-09-04,2020,9,268500
4,2,1842,7540,2020-05-08,2020,5,239900
3,2,1952,15480,2020-12-23,2020,12,275000
6,4,2426,10320,2020-11-20,2020,11,279000
3,2,1816,9525,2020-12-14,2020,12,285000
3,3,2153,9216,2020-12-18,2020,12,295000
4,2,2044,15660,2020-11-19,2020,11,294900
3,1,1103,14960,2020-12-01,2020,12,169000
4,2,2067,8840,2020-06-10,2020,6,275000
6,2,2076,9000,2020-11-27,2020,11,218000
4,2,2052,9250,2020-05-22,2020,5,234900
4,2,2401,9250,2020-10-16,2020,10,250000
2,2,1287,20600,2020-09-08,2020,9,245000
4,2,1452,10500,2020-04-27,2020,4,227000
4,4,2030,12432,2020-03-19,2020,3,225000
3,1,909,9680,2020-10-05,2020,10,165000
3,2,1602,7680,2020-02-20,2020,2,89575
3,2,1752,9000,2020-02-12,2020,2,233000
3,4,2069,10200,2020-12-09,2020,12,319900
4,2,1715,9120,2020-09-25,2020,9,233500
3,2,1895,11250,2020-12-29,2020,12,271000
3,2,1900,17325,2020-07-15,2020,7,223000
3,1,959,7850,2020-11-04,2020,11,160000
4,2,1799,11614,2020-07-02,2020,7,221500
2,1,1511,6360,2020-10-02,2020,10,150000
2,1,1108,5940,2020-01-28,2020,1,137000
4,2,1256,6251,2020-05-11,2020,5,177000
4,3,2936,10607,2019-09-27,2019,9,380000
3,2,1489,10790,2019-05-30,2019,5,185000
4,3,2244,8925,2019-08-28,2019,8,265000
4,3,2206,7756,2019-02-08,2019,2,245000
4,3,2212,7473,2019-02-22,2019,2,157000
4,3,2576,12064,2019-05-13,2019,5,339000
4,3,2595,13287,2019-06-27,2019,6,269800
6,4,2423,8175,2019-11-26,2019,11,126000
4,3,2571,13712,2019-10-18,2019,10,299500
4,3,3498,16435,2019-05-31,2019,5,330000
3,2,1232,21583,2019-02-22,2019,2,75000
3,2,1543,7200,2019-08-05,2019,8,194900
3,2,1494,7754,2019-10-04,2019,10,233000
3,2,1353,12876,2019-10-29,2019,10,210900
3,2,1614,7793,2019-08-30,2019,8,239900
3,2,1461,9000,2019-10-09,2019,10,180000
4,2,1628,9550,2019-08-29,2019,8,192000
4,3,2668,11900,2019-06-20,2019,6,273000
4,3,2431,13068,2019-10-15,2019,10,266900
4,3,2868,30486,2019-08-30,2019,8,375000
4,3,2090,12223,2019-08-12,2019,8,285000
4,3,2050,9230,2019-08-22,2019,8,260000
4,3,2055,9710,2019-10-01,2019,10,280000
6,4,2363,8100,2019-03-21,2019,3,128000
4,2,1494,10125,2019-01-04,2019,1,103000
4,2,1678,9240,2019-05-20,2019,5,196000
3,2,2061,12000,2019-10-30,2019,10,230000
4,3,2589,15602,2019-06-28,2019,6,300000
4,3,2030,12545,2019-09-25,2019,9,285000
4,3,2114,36590,2019-10-04,2019,10,243000
4,3,2303,84071,2019-07-18,2019,7,237500
5,3,3200,11514,2019-07-30,2019,7,369100
3,3,2128,8992,2019-02-18,2019,2,303300
4,3,3152,10001,2019-06-28,2019,6,329000
4,3,2070,51666,2019-10-24,2019,10,233000
4,2,2010,21742,2019-10-18,2019,10,248000
4,3,2812,12950,2019-03-29,2019,3,241000
4,3,2097,12000,2019-06-17,2019,6,206000
4,2,1612,11250,2019-08-08,2019,8,150500
4,2,1591,11250,2019-04-10,2019,4,198000
4,2,1600,11550,2019-02-08,2019,2,189900
4,2,1636,9750,2019-09-27,2019,9,181000
4,2,1240,7620,2019-08-23,2019,8,120000
4,2,1804,7480,2019-01-03,2019,1,155000
3,2,1029,11487,2019-10-02,2019,10,150100
3,2,1377,9344,2019-08-23,2019,8,91315
4,2,1395,21594,2019-11-14,2019,11,142500
6,4,3124,9112,2019-03-04,2019,3,143000
6,4,2380,8910,2019-04-05,2019,4,135000
4,3,2067,9129,2019-07-17,2019,7,218500
4,2,1447,7452,2019-06-20,2019,6,139900
6,4,2426,7810,2019-07-03,2019,7,110000
6,4,2212,7200,2019-09-20,2019,9,86500
4,2,1346,7736,2019-07-05,2019,7,155000
3,3,1659,8475,2019-11-15,2019,11,197000
3,3,2941,10397,2019-05-01,2019,5,309900
6,4,2785,9600,2019-05-20,2019,5,160000
6,4,2785,9375,2019-09-19,2019,9,123500
6,4,2785,9375,2019-05-24,2019,5,146000
6,4,2749,10192,2019-11-13,2019,11,81000
6,4,2529,7560,2019-09-13,2019,9,170000
4,3,2784,14280,2019-02-19,2019,2,322000
3,3,2121,10461,2019-06-14,2019,6,271650
3,3,1733,10127,2019-11-08,2019,11,285000
3,2,2080,15390,2019-10-14,2019,10,260000
6,4,2451,7200,2019-10-24,2019,10,215000
6,4,2451,7296,2019-11-19,2019,11,214900
6,4,2896,7245,2019-09-27,2019,9,210000
3,3,2428,80150,2019-04-16,2019,4,255000
6,4,2799,8058,2019-05-17,2019,5,91000
3,2,950,5520,2019-09-17,2019,9,85900
3,2,1279,6000,2019-10-04,2019,10,74000
3,2,1893,8880,2019-02-28,2019,2,99900
2,2,1340,5040,2019-02-08,2019,2,91000
2,2,1083,6600,2019-08-29,2019,8,103900
3,2,1092,4800,2019-02-28,2019,2,62500
